,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,1033,28.23,55.005,507.856,953.720,0.000000,0.000000,0,27,24,20,8,2020
2,1036,28.22,54.960,507.775,953.729,0.000000,0.000000,0,27,27,20,8,2020
3,1037,28.23,54.972,508.245,953.675,0.000000,0.000000,0,27,28,20,8,2020
4,1041,28.24,54.951,508.101,953.692,0.000000,0.000000,0,27,32,20,8,2020
5,1042,28.24,54.996,508.217,953.678,0.000000,0.000000,0,27,33,20,8,2020
6,1043,28.24,54.974,507.947,953.709,0.000000,0.000000,0,27,34,20,8,2020
7,1045,28.24,54.972,508.022,953.701,0.000000,0.000000,0,27,36,20,8,2020
8,1049,28.24,54.951,508.178,953.683,0.000000,0.000000,0,27,40,20,8,2020
9,1050,28.24,54.951,508.217,953.678,0.000000,0.000000,0,27,41,20,8,2020
10,1052,28.24,54.929,508.217,953.678,0.000000,0.000000,0,27,43,20,8,2020
11,1055,28.25,54.930,508.569,953.638,0.000000,0.000000,0,27,46,20,8,2020
12,1063,28.25,54.918,508.142,953.687,0.000000,0.000000,0,27,53,20,8,2020
13,1069,28.25,54.940,508.034,953.699,0.000000,0.000000,0,27,59,20,8,2020
14,1075,28.26,54.907,508.078,953.694,0.000000,0.000000,0,28,5,20,8,2020
15,1079,28.27,54.921,508.048,953.698,0.000000,0.000000,0,28,9,20,8,2020
16,1080,28.27,54.966,507.968,953.707,0.000000,0.000000,0,28,10,20,8,2020
17,1083,28.27,54.864,508.315,953.667,0.000000,0.000000,0,28,13,20,8,2020
18,1084,28.27,54.943,507.781,953.728,0.000000,0.000000,0,28,14,20,8,2020
19,1085,28.27,54.898,508.315,953.667,0.000000,0.000000,0,28,15,20,8,2020
20,1086,28.27,54.989,508.207,953.679,0.000000,0.000000,0,28,16,20,8,2020
21,1087,28.27,54.922,508.207,953.679,0.000000,0.000000,0,28,17,20,8,2020
22,1089,28.27,54.854,508.127,953.689,0.000000,0.000000,0,28,19,20,8,2020
23,1092,28.28,54.832,508.518,953.662,0.000000,0.000000,0,28,22,20,8,2020
24,1095,28.28,55.000,507.902,953.714,0.000000,0.000000,0,28,25,20,8,2020
25,1096,28.28,54.944,508.249,953.675,0.000000,0.000000,0,28,26,20,8,2020
26,1099,28.29,54.910,507.598,953.749,0.000000,0.000000,0,28,29,20,8,2020
27,1100,28.29,54.989,507.946,953.709,0.000000,0.000000,0,28,30,20,8,2020
28,1105,28.29,54.968,508.451,953.652,0.000000,0.000000,0,28,35,20,8,2020
29,1106,28.29,55.013,507.794,953.727,0.000000,0.000000,0,28,36,20,8,2020
30,1107,28.29,54.956,508.104,953.691,0.000000,0.000000,0,28,37,20,8,2020
31,1111,28.29,54.945,508.185,953.682,0.000000,0.000000,0,28,41,20,8,2020
32,1112,28.29,54.844,508.185,953.682,0.000000,0.000000,0,28,42,20,8,2020
33,1113,28.29,54.900,508.220,953.678,0.000000,0.000000,0,28,43,20,8,2020
34,1115,28.29,54.934,507.837,953.722,0.000000,0.000000,0,28,45,20,8,2020
35,1119,28.30,54.867,507.997,953.703,0.000000,0.000000,0,28,49,20,8,2020
36,1124,28.30,54.767,508.305,953.668,0.000000,0.000000,0,28,54,20,8,2020
37,1125,28.30,54.890,508.188,953.682,0.000000,0.000000,0,28,55,20,8,2020
38,1126,28.30,54.879,507.843,953.721,0.000000,0.000000,0,28,56,20,8,2020
39,1130,28.31,54.869,508.161,953.685,0.000000,0.000000,0,29,0,20,8,2020
40,1131,28.31,54.892,507.548,953.755,0.000000,0.000000,0,29,1,20,8,2020
41,1136,28.32,54.870,508.281,953.671,0.000000,0.000000,0,29,6,20,8,2020
42,1137,28.31,54.857,508.125,953.689,0.000000,0.000000,0,29,7,20,8,2020
43,1139,28.32,54.826,507.783,953.728,0.000000,0.000000,0,29,9,20,8,2020
44,1142,28.33,54.837,508.405,953.657,0.000000,0.000000,0,29,12,20,8,2020
45,1152,28.32,54.928,508.130,953.688,0.000000,0.000000,0,29,22,20,8,2020
46,1155,28.32,54.858,507.704,953.737,0.000000,0.000000,0,29,25,20,8,2020
47,1162,28.32,54.961,507.632,953.745,0.000000,0.000000,0,29,32,20,8,2020
48,1166,28.33,54.905,508.138,953.687,0.000000,0.000000,0,29,36,20,8,2020
49,1167,28.32,54.903,507.935,953.711,0.000000,0.000000,0,29,37,20,8,2020
50,1171,28.30,54.867,508.153,953.686,0.000000,0.000000,0,29,41,20,8,2020
51,1176,28.32,54.938,508.281,953.671,0.000000,0.000000,0,29,46,20,8,2020
52,1178,28.33,54.894,507.986,953.705,0.000000,0.000000,0,29,48,20,8,2020
53,1179,28.34,54.884,508.223,953.678,0.000000,0.000000,0,29,49,20,8,2020
54,1180,28.32,54.893,507.820,953.724,0.000000,0.000000,0,29,50,20,8,2020
55,1183,28.28,54.910,508.595,953.635,0.000000,0.000000,0,29,53,20,8,2020
56,1186,28.27,54.988,508.083,953.694,0.000000,0.000000,0,29,56,20,8,2020
57,1188,28.27,55.021,507.665,953.741,0.000000,0.000000,0,29,58,20,8,2020
58,1192,28.27,54.999,508.127,953.689,0.000000,0.000000,0,30,2,20,8,2020
59,1194,28.28,54.944,508.017,953.701,0.000000,0.000000,0,30,4,20,8,2020
60,1195,28.29,55.000,508.061,953.696,0.000000,0.000000,0,30,5,20,8,2020
61,1198,28.29,54.956,508.486,953.648,0.000000,0.000000,0,30,8,20,8,2020
62,1201,28.31,54.901,508.344,953.664,0.000000,0.000000,0,30,11,20,8,2020
63,1204,28.30,54.901,507.651,953.743,0.000000,0.000000,0,30,14,20,8,2020
64,1207,28.31,54.914,508.161,953.685,0.000000,0.000000,0,30,17,20,8,2020
65,1208,28.31,54.880,507.966,953.707,0.000000,0.000000,0,30,18,20,8,2020
66,1211,28.32,54.960,508.051,953.697,0.000000,0.000000,0,30,21,20,8,2020
67,1212,28.32,54.905,508.903,953.600,0.000000,0.000000,0,30,22,20,8,2020
68,1213,28.33,54.905,508.174,953.683,0.000000,0.000000,0,30,23,20,8,2020
69,1215,28.33,54.894,508.138,953.687,0.000000,0.000000,0,30,25,20,8,2020
70,1217,28.34,54.816,507.912,953.713,0.000000,0.000000,0,30,27,20,8,2020
71,1219,28.34,54.884,508.144,953.687,0.000000,0.000000,0,30,29,20,8,2020
72,1220,28.34,54.884,507.797,953.726,0.000000,0.000000,0,30,30,20,8,2020
73,1221,28.34,54.885,507.610,953.748,0.000000,0.000000,0,30,31,20,8,2020
74,1222,28.34,54.885,507.840,953.721,0.000000,0.000000,0,30,32,20,8,2020
75,1224,28.34,54.737,508.259,953.674,0.000000,0.000000,0,30,34,20,8,2020
76,1227,28.34,54.806,508.036,953.699,0.000000,0.000000,0,30,37,20,8,2020
77,1229,28.35,54.716,508.044,953.698,0.000000,0.000000,0,30,39,20,8,2020
78,1230,28.35,54.739,508.005,953.703,0.000000,0.000000,0,30,40,20,8,2020
79,1232,28.35,54.728,508.159,953.685,0.000000,0.000000,0,30,42,20,8,2020
80,1235,28.36,54.786,507.898,953.715,0.000000,0.000000,0,30,45,20,8,2020
81,1236,28.36,54.696,507.666,953.711,0.000000,0.000000,0,30,46,20,8,2020
82,1238,28.36,54.717,508.431,953.654,0.000000,0.000000,0,30,48,20,8,2020
83,1240,28.36,54.773,508.049,953.698,0.000000,0.000000,0,30,50,20,8,2020
84,1242,28.36,54.729,508.439,953.653,0.000000,0.000000,0,30,52,20,8,2020
85,1247,28.33,54.736,508.022,953.701,0.000000,0.000000,0,30,57,20,8,2020
86,1250,28.31,54.768,508.081,953.694,0.000000,0.000000,0,31,0,20,8,2020
87,1252,28.30,54.823,508.188,953.682,0.000000,0.000000,0,31,2,20,8,2020
88,1253,28.30,54.778,508.806,953.611,0.000000,0.000000,0,31,3,20,8,2020
89,1254,28.30,54.812,507.997,953.703,0.000000,0.000000,0,31,4,20,8,2020
90,1255,28.29,54.878,508.068,953.695,0.000000,0.000000,0,31,5,20,8,2020
91,1259,28.29,54.776,508.025,953.700,0.000000,0.000000,0,31,9,20,8,2020
92,1261,28.28,54.854,507.981,953.705,0.000000,0.000000,0,31,11,20,8,2020
93,1262,28.29,54.811,507.678,953.740,0.000000,0.000000,0,31,12,20,8,2020
94,1265,28.29,54.956,508.104,953.691,0.000000,0.000000,0,31,15,20,8,2020
95,1266,28.29,54.889,507.953,953.708,0.000000,0.000000,0,31,16,20,8,2020
96,1269,28.31,54.924,507.655,953.743,0.000000,0.000000,0,31,19,20,8,2020
97,1272,28.32,54.928,508.130,953.688,0.000000,0.000000,0,31,22,20,8,2020
98,1276,28.32,54.893,508.281,953.671,0.000000,0.000000,0,31,26,20,8,2020
99,1278,28.32,54.836,508.051,953.697,0.000000,0.000000,0,31,28,20,8,2020
100,1280,28.32,54.858,508.281,953.671,0.000000,0.000000,0,31,30,20,8,2020
101,1283,28.32,54.837,508.130,953.688,0.000000,0.000000,0,31,33,20,8,2020
102,1286,28.32,54.870,508.320,953.667,0.000000,0.000000,0,31,36,20,8,2020
103,1293,28.32,54.882,508.325,953.666,0.000000,0.000000,0,31,43,20,8,2020
104,1296,28.33,54.859,508.405,953.657,0.000000,0.000000,0,31,46,20,8,2020
105,1297,28.33,54.781,508.290,953.670,0.000000,0.000000,0,31,47,20,8,2020
106,1298,28.33,54.871,508.103,953.691,0.000000,0.000000,0,31,48,20,8,2020
107,1305,28.33,54.781,508.218,953.678,0.000000,0.000000,0,31,55,20,8,2020
108,1314,28.35,54.738,508.578,953.637,0.000000,0.000000,0,32,4,20,8,2020
109,1316,28.35,54.783,507.927,953.711,0.000000,0.000000,0,32,6,20,8,2020
110,1318,28.35,54.693,507.617,953.747,0.000000,0.000000,0,32,8,20,8,2020
111,1319,28.35,54.648,508.000,953.703,0.000000,0.000000,0,32,9,20,8,2020
112,1320,28.35,54.716,508.115,953.690,0.000000,0.000000,0,32,10,20,8,2020
113,1321,28.34,54.638,508.151,953.686,0.000000,0.000000,0,32,11,20,8,2020
114,1322,28.34,54.637,508.259,953.674,0.000000,0.000000,0,32,12,20,8,2020
115,1323,28.33,54.680,508.601,953.634,0.000000,0.000000,0,32,13,20,8,2020
116,1325,28.32,54.579,507.517,953.758,0.000000,0.000000,0,32,15,20,8,2020
117,1326,28.32,54.680,508.130,953.688,0.000000,0.000000,0,32,16,20,8,2020
118,1327,28.31,54.577,508.472,953.649,0.000000,0.000000,0,32,17,20,8,2020
119,1328,28.32,54.601,508.089,953.693,0.000000,0.000000,0,32,18,20,8,2020
120,1330,28.32,54.724,508.320,953.667,0.000000,0.000000,0,32,20,20,8,2020
121,1334,28.31,54.678,507.814,953.724,0.000000,0.000000,0,32,24,20,8,2020
122,1336,28.31,54.767,508.233,953.677,0.000000,0.000000,0,32,26,20,8,2020
123,1338,28.31,54.745,507.930,953.711,0.000000,0.000000,0,32,28,20,8,2020
124,1339,28.31,54.723,508.045,953.685,0.000000,0.000000,0,32,29,20,8,2020
125,1340,28.31,54.745,507.930,953.711,0.000000,0.000000,0,32,30,20,8,2020
126,1342,28.31,54.756,508.464,953.650,0.000000,0.000000,0,32,32,20,8,2020
127,1343,28.31,54.801,508.118,953.690,0.000000,0.000000,0,32,33,20,8,2020
128,1345,28.30,54.812,507.806,953.725,0.000000,0.000000,0,32,35,20,8,2020
129,1346,28.31,54.802,508.161,953.685,0.000000,0.000000,0,32,36,20,8,2020
130,1348,28.31,54.801,508.002,953.703,0.000000,0.000000,0,32,38,20,8,2020
131,1350,28.30,54.767,507.843,953.721,0.000000,0.000000,0,32,40,20,8,2020
132,1352,28.31,54.756,507.806,953.690,0.000000,0.000000,0,32,42,20,8,2020
133,1353,28.30,54.767,508.037,953.699,0.000000,0.000000,0,32,43,20,8,2020
134,1354,28.31,54.722,507.655,953.743,0.000000,0.000000,0,32,44,20,8,2020
135,1355,28.31,54.722,508.349,953.663,0.000000,0.000000,0,32,45,20,8,2020
136,1361,28.31,54.790,508.125,953.689,0.000000,0.000000,0,32,51,20,8,2020
137,1362,28.31,54.813,508.081,953.694,0.000000,0.000000,0,32,52,20,8,2020
138,1365,28.31,54.779,508.276,953.672,0.000000,0.000000,0,32,55,20,8,2020
139,1366,28.31,54.779,508.081,953.694,0.000000,0.000000,0,32,56,20,8,2020
140,1369,28.31,54.779,508.241,953.676,0.000000,0.000000,0,32,59,20,8,2020
141,1371,28.31,54.768,508.045,953.698,0.000000,0.000000,0,33,1,20,8,2020
142,1372,28.31,54.768,508.276,953.672,0.000000,0.000000,0,33,2,20,8,2020
143,1373,28.31,54.700,508.045,953.698,0.000000,0.000000,0,33,3,20,8,2020
