,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,80,32.53,44.591,510.843,953.378,0.000000,0.000000,1,7,1,20,8,2020
2,85,32.53,44.591,510.414,953.427,0.000000,0.000000,1,7,6,20,8,2020
3,91,32.57,44.537,510.765,953.387,0.000000,0.000000,1,7,12,20,8,2020
4,93,32.56,44.560,510.409,953.428,0.000000,0.000000,1,7,14,20,8,2020
5,95,32.57,44.514,510.955,953.365,0.000000,0.000000,1,7,16,20,8,2020
6,97,32.55,44.547,510.125,953.460,0.000000,0.000000,1,7,18,20,8,2020
7,98,32.53,44.544,510.488,953.419,0.000000,0.000000,1,7,19,20,8,2020
8,99,32.51,44.566,510.623,953.403,0.000000,0.000000,1,7,20,20,8,2020
9,101,32.50,44.576,510.267,953.444,0.000000,0.000000,1,7,22,20,8,2020
10,103,32.51,44.532,510.237,953.447,0.000000,0.000000,1,7,24,20,8,2020
11,108,32.54,44.603,510.620,953.404,0.000000,0.000000,1,7,28,20,8,2020
12,109,32.54,44.580,510.924,953.369,0.000000,0.000000,1,7,29,20,8,2020
13,111,32.54,44.523,510.852,953.377,0.000000,0.000000,1,7,31,20,8,2020
14,113,32.55,44.603,510.778,953.385,0.000000,0.000000,1,7,33,20,8,2020
15,114,32.56,44.571,510.752,953.388,0.000000,0.000000,1,7,34,20,8,2020
16,116,32.58,44.550,510.424,953.426,0.000000,0.000000,1,7,36,20,8,2020
17,118,32.59,44.539,510.512,953.416,0.000000,0.000000,1,7,38,20,8,2020
18,119,32.59,44.551,510.592,953.407,0.000000,0.000000,1,7,39,20,8,2020
19,120,32.59,44.494,510.242,953.447,0.000000,0.000000,1,7,40,20,8,2020
20,121,32.57,44.491,510.606,953.405,0.000000,0.000000,1,7,41,20,8,2020
21,122,32.54,44.523,510.889,953.373,0.000000,0.000000,1,7,42,20,8,2020
22,123,32.47,44.665,510.394,953.429,0.000000,0.000000,1,7,43,20,8,2020
23,124,32.39,44.827,510.506,953.417,0.000000,0.000000,1,7,44,20,8,2020
24,126,32.33,45.129,510.477,953.420,0.000000,0.000000,1,7,46,20,8,2020
25,127,32.29,45.170,510.483,953.419,0.000000,0.000000,1,7,47,20,8,2020
26,132,32.24,45.472,510.500,953.417,0.000000,0.000000,1,7,52,20,8,2020
27,135,32.28,45.431,510.548,953.412,0.000000,0.000000,1,7,55,20,8,2020
28,137,32.32,45.366,510.549,953.412,0.000000,0.000000,1,7,57,20,8,2020
29,138,32.34,45.288,510.254,953.445,0.000000,0.000000,1,7,58,20,8,2020
30,139,32.31,45.274,510.266,953.440,0.000000,0.000000,1,7,59,20,8,2020
31,141,32.32,45.331,510.704,953.394,0.000000,0.000000,1,8,1,20,8,2020
32,142,32.33,45.196,510.755,953.388,0.000000,0.000000,1,8,2,20,8,2020
33,143,32.33,45.220,510.523,953.420,0.000000,0.000000,1,8,3,20,8,2020
34,144,32.34,45.196,510.487,953.419,0.000000,0.000000,1,8,4,20,8,2020
35,145,32.36,45.210,510.625,953.403,0.000000,0.000000,1,8,5,20,8,2020
36,146,32.37,45.166,510.679,953.397,0.000000,0.000000,1,8,6,20,8,2020
37,148,32.38,45.088,510.416,953.427,0.000000,0.000000,1,8,8,20,8,2020
38,150,32.36,45.086,510.473,953.420,0.000000,0.000000,1,8,10,20,8,2020
39,159,32.39,45.065,510.623,953.403,0.000000,0.000000,1,8,19,20,8,2020
40,168,32.45,44.980,510.561,953.410,0.000000,0.000000,1,8,28,20,8,2020
41,169,32.45,44.935,510.445,953.424,0.000000,0.000000,1,8,29,20,8,2020
