,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,27,27.69,51.247,263.619,981.985,0.000000,0.000000,14,35,14,20,8,2020
2,29,27.63,50.556,264.119,981.926,0.000000,0.000000,14,35,16,20,8,2020
3,31,27.56,49.884,263.632,981.983,0.000000,0.000000,14,35,18,20,8,2020
4,32,27.54,49.872,263.590,981.984,0.000000,0.000000,14,35,19,20,8,2020
5,33,27.52,49.757,263.431,982.007,0.000000,0.000000,14,35,20,20,8,2020
6,34,27.50,49.866,263.609,981.986,0.000000,0.000000,14,35,21,20,8,2020
7,39,27.39,50.910,263.787,981.965,0.000000,0.000000,14,35,26,20,8,2020
8,42,27.37,50.751,263.289,982.023,0.000000,0.000000,14,35,29,20,8,2020
9,44,27.37,50.795,263.326,982.019,0.000000,0.000000,14,35,31,20,8,2020
10,46,27.41,50.530,263.604,981.986,0.000000,0.000000,14,35,33,20,8,2020
11,47,27.38,50.135,263.970,981.944,0.000000,0.000000,14,35,34,20,8,2020
12,48,27.38,50.236,263.181,982.036,0.000000,0.000000,14,35,35,20,8,2020
13,53,28.07,50.233,262.697,982.093,0.000000,0.000000,14,35,40,20,8,2020
14,54,28.22,49.811,262.014,982.173,0.000000,0.000000,14,35,41,20,8,2020
15,56,28.34,48.970,262.938,982.064,0.000000,0.000000,14,35,43,20,8,2020
16,58,28.33,48.483,263.984,981.942,0.000000,0.000000,14,35,45,20,8,2020
17,60,28.26,48.499,263.955,981.945,0.000000,0.000000,14,35,47,20,8,2020
18,61,28.22,48.427,263.858,981.957,0.000000,0.000000,14,35,48,20,8,2020
19,64,28.23,48.598,264.126,981.925,0.000000,0.000000,14,35,51,20,8,2020
20,66,28.20,48.707,263.250,982.028,0.000000,0.000000,14,35,53,20,8,2020
21,72,28.72,49.427,263.117,982.043,0.000000,0.000000,14,35,59,20,8,2020
22,76,28.61,48.209,263.965,981.944,0.000000,0.000000,14,36,3,20,8,2020
23,77,28.57,47.900,263.756,981.969,0.000000,0.000000,14,36,4,20,8,2020
24,78,28.63,47.830,263.905,981.951,0.000000,0.000000,14,36,5,20,8,2020
25,81,28.54,47.064,264.083,981.930,0.000000,0.000000,14,36,8,20,8,2020
26,83,28.46,47.225,264.617,981.868,0.000000,0.000000,14,36,10,20,8,2020
27,85,28.41,47.186,263.872,981.959,0.000000,0.000000,14,36,12,20,8,2020
28,88,28.62,50.327,264.272,981.908,0.000000,0.000000,14,36,15,20,8,2020
29,93,28.38,48.421,264.760,981.851,0.000000,0.000000,14,36,20,20,8,2020
30,96,28.32,47.898,264.395,981.894,0.000000,0.000000,14,36,23,20,8,2020
31,97,28.34,47.888,264.402,981.893,0.000000,0.000000,14,36,24,20,8,2020
32,99,28.58,47.756,263.049,982.051,0.000000,0.000000,14,36,26,20,8,2020
33,100,28.72,47.681,262.856,982.074,0.000000,0.000000,14,36,27,20,8,2020
34,101,28.82,47.680,263.090,982.047,0.000000,0.000000,14,36,28,20,8,2020
35,105,28.99,47.900,264.079,981.931,0.000000,0.000000,14,36,32,20,8,2020
36,110,29.06,48.551,264.379,981.896,0.000000,0.000000,14,36,37,20,8,2020
37,112,29.18,48.789,263.343,982.017,0.000000,0.000000,14,36,39,20,8,2020
38,114,29.33,49.438,264.059,981.933,0.000000,0.000000,14,36,41,20,8,2020
39,120,29.44,47.576,264.191,981.918,0.000000,0.000000,14,36,47,20,8,2020
40,123,29.52,47.291,263.516,981.997,0.000000,0.000000,14,36,50,20,8,2020
41,124,29.59,47.140,261.100,982.213,0.000000,0.000000,14,36,51,20,8,2020
42,127,29.61,47.853,264.958,981.828,0.000000,0.000000,14,36,54,20,8,2020
43,128,29.65,47.280,264.258,981.910,0.000000,0.000000,14,36,55,20,8,2020
44,129,29.67,46.561,265.176,981.802,0.000000,0.000000,14,36,56,20,8,2020
45,131,29.56,46.313,265.157,981.805,0.000000,0.000000,14,36,58,20,8,2020
46,135,29.44,46.695,265.018,981.821,0.000000,0.000000,14,37,2,20,8,2020
47,136,29.61,47.322,264.240,981.912,0.000000,0.000000,14,37,3,20,8,2020
48,138,29.77,48.966,264.929,981.831,0.000000,0.000000,14,37,5,20,8,2020
49,139,29.73,48.655,264.942,981.830,0.000000,0.000000,14,37,6,20,8,2020
50,141,29.74,48.205,264.342,981.900,0.000000,0.000000,14,37,8,20,8,2020
51,142,29.80,47.783,264.301,981.905,0.000000,0.000000,14,37,9,20,8,2020
52,144,29.84,47.889,265.304,981.787,0.000000,0.000000,14,37,11,20,8,2020
53,155,29.78,47.600,265.456,981.770,0.000000,0.000000,14,37,22,20,8,2020
54,157,29.69,47.795,265.719,981.739,0.000000,0.000000,14,37,24,20,8,2020
55,158,29.67,47.961,265.819,981.727,0.000000,0.000000,14,37,25,20,8,2020
56,159,29.62,48.023,265.190,981.801,0.000000,0.000000,14,37,26,20,8,2020
57,160,29.60,48.270,265.594,981.753,0.000000,0.000000,14,37,27,20,8,2020
58,166,29.49,48.868,265.764,981.733,0.000000,0.000000,14,37,33,20,8,2020
59,168,29.45,49.359,265.400,981.776,0.000000,0.000000,14,37,35,20,8,2020
60,170,29.42,49.695,265.804,981.729,0.000000,0.000000,14,37,37,20,8,2020
61,174,29.40,47.537,265.455,981.770,0.000000,0.000000,14,37,41,20,8,2020
62,178,29.45,47.237,265.065,981.815,0.000000,0.000000,14,37,45,20,8,2020
63,181,29.39,47.163,265.897,981.718,0.000000,0.000000,14,37,48,20,8,2020
64,182,29.37,47.512,265.663,981.745,0.000000,0.000000,14,37,49,20,8,2020
65,185,29.36,47.398,265.321,981.785,0.000000,0.000000,14,37,52,20,8,2020
66,202,29.67,47.023,266.124,981.691,0.000000,0.000000,14,38,9,20,8,2020
67,205,29.77,47.226,265.490,981.766,0.000000,0.000000,14,38,12,20,8,2020
68,207,29.76,46.614,264.844,981.841,0.000000,0.000000,14,38,14,20,8,2020
69,212,29.61,47.649,265.673,981.744,0.000000,0.000000,14,38,19,20,8,2020
70,217,29.47,48.334,265.675,981.744,0.000000,0.000000,14,38,24,20,8,2020
71,222,29.65,45.869,265.503,981.764,0.000000,0.000000,14,38,29,20,8,2020
72,224,29.56,45.668,265.645,981.747,0.000000,0.000000,14,38,31,20,8,2020
73,226,29.49,46.091,265.573,981.756,0.000000,0.000000,14,38,33,20,8,2020
74,228,29.59,46.732,265.136,981.807,0.000000,0.000000,14,38,35,20,8,2020
75,229,29.62,47.650,265.982,981.708,0.000000,0.000000,14,38,36,20,8,2020
76,230,29.50,47.671,265.993,981.693,0.000000,0.000000,14,38,37,20,8,2020
77,231,29.45,47.452,266.305,981.670,0.000000,0.000000,14,38,38,20,8,2020
78,232,29.43,47.767,265.731,981.737,0.000000,0.000000,14,38,39,20,8,2020
79,234,29.34,46.787,265.726,981.738,0.000000,0.000000,14,38,41,20,8,2020
80,237,29.27,48.065,265.686,981.743,0.000000,0.000000,14,38,44,20,8,2020
81,239,29.25,47.565,265.297,981.788,0.000000,0.000000,14,38,46,20,8,2020
82,242,29.58,46.393,265.319,981.786,0.000000,0.000000,14,38,49,20,8,2020
83,243,29.52,47.561,265.929,981.714,0.000000,0.000000,14,38,50,20,8,2020
84,248,29.68,46.968,266.164,981.687,0.000000,0.000000,14,38,55,20,8,2020
85,252,29.76,45.021,266.316,981.669,0.000000,0.000000,14,38,59,20,8,2020
86,255,29.64,44.771,266.669,981.628,0.000000,0.000000,14,39,2,20,8,2020
87,256,29.59,44.405,266.569,981.639,0.000000,0.000000,14,39,3,20,8,2020
88,264,29.41,45.077,267.231,981.562,0.000000,0.000000,14,39,11,20,8,2020
89,266,29.59,44.858,266.458,981.652,0.000000,0.000000,14,39,13,20,8,2020
90,268,29.78,44.674,266.516,981.645,0.000000,0.000000,14,39,15,20,8,2020
91,271,29.94,44.089,266.789,981.613,0.000000,0.000000,14,39,18,20,8,2020
92,273,30.06,43.751,267.534,981.526,0.000000,0.000000,14,39,20,20,8,2020
93,274,30.13,43.530,267.079,981.580,0.000000,0.000000,14,39,21,20,8,2020
94,275,30.20,43.560,266.632,981.632,0.000000,0.000000,14,39,22,20,8,2020
95,276,30.28,43.670,266.636,981.631,0.000000,0.000000,14,39,23,20,8,2020
96,277,30.37,43.361,267.058,981.582,0.000000,0.000000,14,39,24,20,8,2020
97,279,30.49,46.045,266.748,981.618,0.000000,0.000000,14,39,26,20,8,2020
98,282,30.39,44.144,266.958,981.594,0.000000,0.000000,14,39,29,20,8,2020
99,291,30.57,42.417,266.565,981.640,0.000000,0.000000,14,39,38,20,8,2020
