,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,1512,28.28,54.686,508.249,953.675,0.000000,0.000000,0,35,23,20,8,2020
2,1516,28.27,54.707,508.127,953.689,0.000000,0.000000,0,35,27,20,8,2020
3,1517,28.27,54.807,508.005,953.703,0.000000,0.000000,0,35,28,20,8,2020
4,1518,28.26,54.739,508.503,953.646,0.000000,0.000000,0,35,29,20,8,2020
5,1520,28.26,54.738,508.425,953.655,0.000000,0.000000,0,35,31,20,8,2020
6,1522,28.26,54.750,507.963,953.707,0.000000,0.000000,0,35,33,20,8,2020
7,1523,28.26,54.728,507.999,953.703,0.000000,0.000000,0,35,34,20,8,2020
8,1524,28.25,54.750,508.266,953.673,0.000000,0.000000,0,35,35,20,8,2020
9,1525,28.25,54.783,508.381,953.660,0.000000,0.000000,0,35,36,20,8,2020
10,1526,28.27,54.764,508.163,953.684,0.000000,0.000000,0,35,37,20,8,2020
11,1528,28.26,54.750,507.768,953.730,0.000000,0.000000,0,35,39,20,8,2020
12,1534,28.26,54.762,508.466,953.650,0.000000,0.000000,0,35,45,20,8,2020
13,1536,28.27,54.764,508.510,953.645,0.000000,0.000000,0,35,47,20,8,2020
14,1543,28.27,54.696,508.315,953.667,0.000000,0.000000,0,35,53,20,8,2020
15,1544,28.27,54.729,507.701,953.737,0.000000,0.000000,0,35,54,20,8,2020
16,1545,28.26,54.762,508.582,953.637,0.000000,0.000000,0,35,55,20,8,2020
17,1546,28.27,54.774,508.510,953.694,0.000000,0.000000,0,35,56,20,8,2020
18,1549,28.25,54.795,507.919,953.712,0.000000,0.000000,0,35,59,20,8,2020
19,1553,28.26,54.761,508.346,953.664,0.000000,0.000000,0,36,3,20,8,2020
20,1554,28.27,54.786,508.083,953.694,0.000000,0.000000,0,36,4,20,8,2020
21,1563,28.29,54.833,508.104,953.691,0.000000,0.000000,0,36,13,20,8,2020
22,1568,28.30,54.801,508.420,953.655,0.000000,0.000000,0,36,18,20,8,2020
23,1569,28.30,54.744,508.384,953.659,0.000000,0.000000,0,36,19,20,8,2020
24,1571,28.30,54.767,508.420,953.655,0.000000,0.000000,0,36,21,20,8,2020
25,1572,28.30,54.711,508.536,953.637,0.000000,0.000000,0,36,22,20,8,2020
26,1573,28.30,54.733,508.228,953.677,0.000000,0.000000,0,36,23,20,8,2020
27,1575,28.30,54.744,508.459,953.651,0.000000,0.000000,0,36,25,20,8,2020
28,1576,28.29,54.743,508.682,953.625,0.000000,0.000000,0,36,26,20,8,2020
29,1577,28.30,54.733,508.033,953.699,0.000000,0.000000,0,36,27,20,8,2020
30,1580,28.29,54.754,508.068,953.695,0.000000,0.000000,0,36,30,20,8,2020
31,1581,28.29,54.731,508.603,953.634,0.000000,0.000000,0,36,31,20,8,2020
32,1584,28.29,54.731,508.336,953.665,0.000000,0.000000,0,36,34,20,8,2020
33,1585,28.29,54.721,508.300,953.665,0.000000,0.000000,0,36,35,20,8,2020
34,1586,28.29,54.731,508.415,953.656,0.000000,0.000000,0,36,36,20,8,2020
35,1589,28.29,54.730,507.946,953.709,0.000000,0.000000,0,36,39,20,8,2020
36,1592,28.29,54.743,507.873,953.718,0.000000,0.000000,0,36,42,20,8,2020
37,1595,28.30,54.845,508.112,953.690,0.000000,0.000000,0,36,45,20,8,2020
38,1598,28.29,54.801,508.112,953.682,0.000000,0.000000,0,36,48,20,8,2020
39,1599,28.30,54.812,507.881,953.717,0.000000,0.000000,0,36,49,20,8,2020
40,1600,28.30,54.856,507.917,953.713,0.000000,0.000000,0,36,50,20,8,2020
41,1601,28.30,54.845,508.112,953.690,0.000000,0.000000,0,36,51,20,8,2020
42,1602,28.29,54.788,508.068,953.695,0.000000,0.000000,0,36,52,20,8,2020
43,1604,28.29,54.766,508.141,953.687,0.000000,0.000000,0,36,54,20,8,2020
44,1608,28.28,54.663,508.559,953.639,0.000000,0.000000,0,36,58,20,8,2020
45,1611,28.28,54.697,508.132,953.688,0.000000,0.000000,0,37,1,20,8,2020
46,1614,28.28,54.730,508.749,953.617,0.000000,0.000000,0,37,4,20,8,2020
47,1617,28.28,54.775,508.749,953.617,0.000000,0.000000,0,37,7,20,8,2020
48,1619,28.28,54.765,508.364,953.662,0.000000,0.000000,0,37,9,20,8,2020
49,1620,28.28,54.765,508.249,953.675,0.000000,0.000000,0,37,10,20,8,2020
