,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,1650,28.26,54.661,508.386,953.659,0.000000,0.000000,0,37,41,20,8,2020
2,1651,28.27,54.719,507.968,953.707,0.000000,0.000000,0,37,42,20,8,2020
3,1656,28.27,54.729,508.244,953.675,0.000000,0.000000,0,37,47,20,8,2020
4,1658,28.28,54.708,508.364,953.662,0.000000,0.000000,0,37,49,20,8,2020
5,1659,28.27,54.742,508.439,953.653,0.000000,0.000000,0,37,50,20,8,2020
6,1660,28.27,54.774,508.590,953.636,0.000000,0.000000,0,37,51,20,8,2020
7,1662,28.27,54.685,508.474,953.649,0.000000,0.000000,0,37,53,20,8,2020
8,1663,28.27,54.764,508.510,953.645,0.000000,0.000000,0,37,54,20,8,2020
9,1669,28.27,54.719,508.590,953.666,0.000000,0.000000,0,37,59,20,8,2020
10,1672,28.27,54.707,508.244,953.675,0.000000,0.000000,0,38,2,20,8,2020
11,1674,28.27,54.686,507.975,953.706,0.000000,0.000000,0,38,4,20,8,2020
12,1675,28.27,54.720,508.322,953.666,0.000000,0.000000,0,38,5,20,8,2020
13,1678,28.27,54.707,508.279,953.671,0.000000,0.000000,0,38,8,20,8,2020
14,1679,28.27,54.685,508.510,953.645,0.000000,0.000000,0,38,9,20,8,2020
15,1687,28.25,54.772,508.498,953.646,0.000000,0.000000,0,38,17,20,8,2020
16,1689,28.25,54.795,508.418,953.655,0.000000,0.000000,0,38,19,20,8,2020
17,1691,28.25,54.828,508.800,953.612,0.000000,0.000000,0,38,21,20,8,2020
18,1692,28.25,54.851,507.955,953.708,0.000000,0.000000,0,38,22,20,8,2020
19,1694,28.25,54.862,508.720,953.621,0.000000,0.000000,0,38,24,20,8,2020
20,1698,28.25,54.783,508.605,953.634,0.000000,0.000000,0,38,28,20,8,2020
21,1699,28.25,54.761,508.374,953.660,0.000000,0.000000,0,38,29,20,8,2020
22,1701,28.24,54.760,508.525,953.643,0.000000,0.000000,0,38,31,20,8,2020
23,1704,28.24,54.770,508.369,953.661,0.000000,0.000000,0,38,34,20,8,2020
24,1705,28.23,54.725,508.556,953.640,0.000000,0.000000,0,38,35,20,8,2020
25,1707,28.23,54.791,508.664,953.627,0.000000,0.000000,0,38,37,20,8,2020
26,1708,28.23,54.813,508.432,953.654,0.000000,0.000000,0,38,38,20,8,2020
27,1709,28.22,54.813,508.161,953.685,0.000000,0.000000,0,38,39,20,8,2020
