,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,72,24.05,72.270,421.946,963.586,0.000000,0.000000,17,7,16,24,6,2020
2,74,24.07,72.096,422.183,963.558,0.000000,0.000000,17,7,18,24,6,2020
3,76,24.09,71.988,421.473,963.640,0.000000,0.000000,17,7,20,24,6,2020
4,80,24.13,71.951,422.216,963.555,0.000000,0.000000,17,7,24,24,6,2020
5,87,24.20,71.641,422.144,963.563,0.000000,0.000000,17,7,31,24,6,2020
6,88,24.21,71.454,421.924,963.588,0.000000,0.000000,17,7,32,24,6,2020
7,96,24.29,71.157,421.970,963.583,0.000000,0.000000,17,7,40,24,6,2020
8,97,24.30,71.181,421.979,963.582,0.000000,0.000000,17,7,41,24,6,2020
9,98,24.31,71.104,421.985,963.581,0.000000,0.000000,17,7,42,24,6,2020
10,101,24.34,71.076,421.960,963.584,0.000000,0.000000,17,7,45,24,6,2020
11,103,24.36,70.968,421.818,963.600,0.000000,0.000000,17,7,47,24,6,2020
12,104,24.37,70.903,421.980,963.582,0.000000,0.000000,17,7,48,24,6,2020
13,109,24.41,70.809,422.042,963.575,0.000000,0.000000,17,7,53,24,6,2020
14,110,24.42,70.722,421.591,963.627,0.000000,0.000000,17,7,54,24,6,2020
15,111,24.43,70.669,421.559,963.630,0.000000,0.000000,17,7,55,24,6,2020
16,112,24.43,70.681,422.129,963.565,0.000000,0.000000,17,7,56,24,6,2020
17,113,24.45,70.604,422.023,963.577,0.000000,0.000000,17,7,57,24,6,2020
18,114,24.45,70.595,422.370,963.537,0.000000,0.000000,17,7,58,24,6,2020
19,117,24.48,70.509,421.701,963.614,0.000000,0.000000,17,8,1,24,6,2020
20,118,24.49,70.433,421.896,963.591,0.000000,0.000000,17,8,2,24,6,2020
21,120,24.51,70.293,421.568,963.629,0.000000,0.000000,17,8,4,24,6,2020
22,123,24.53,70.207,422.300,963.545,0.000000,0.000000,17,8,7,24,6,2020
23,124,24.54,70.242,421.771,963.606,0.000000,0.000000,17,8,8,24,6,2020
24,125,24.55,70.232,422.159,963.561,0.000000,0.000000,17,8,9,24,6,2020
25,127,24.57,70.169,422.059,963.573,0.000000,0.000000,17,8,11,24,6,2020
