,MessageID,Temperature,Humidity,Altitude,Pressure,Latitude,Longitude,Hour,Minute,Second,Day,Month,Year
1,1669,27.02,62.144,422.865,963.480,0.000000,0.000000,17,33,44,24,6,2020
2,1670,27.02,62.144,422.179,963.559,0.000000,0.000000,17,33,45,24,6,2020
3,1672,27.03,62.089,422.712,963.497,0.000000,0.000000,17,33,47,24,6,2020
4,1673,27.04,62.180,422.604,963.510,0.000000,0.000000,17,33,48,24,6,2020
5,1676,27.03,62.167,422.526,963.519,0.000000,0.000000,17,33,50,24,6,2020
6,1679,27.03,62.167,422.754,963.492,0.000000,0.000000,17,33,53,24,6,2020
7,1680,27.03,62.234,422.640,963.506,0.000000,0.000000,17,33,54,24,6,2020
8,1684,27.04,62.258,422.340,963.540,0.000000,0.000000,17,33,58,24,6,2020
9,1686,27.04,62.180,422.453,963.527,0.000000,0.000000,17,34,1,24,6,2020
10,1687,27.05,62.124,422.686,963.500,0.000000,0.000000,17,34,2,24,6,2020
11,1688,27.05,62.114,422.271,963.548,0.000000,0.000000,17,34,2,24,6,2020
12,1690,27.05,62.181,422.693,963.500,0.000000,0.000000,17,34,4,24,6,2020
13,1691,27.05,62.147,422.464,963.526,0.000000,0.000000,17,34,5,24,6,2020
14,1692,27.05,62.147,422.807,963.486,0.000000,0.000000,17,34,6,24,6,2020
15,1693,27.06,62.104,421.970,963.583,0.000000,0.000000,17,34,17,24,6,2020
16,1694,27.06,62.104,422.313,963.543,0.000000,0.000000,17,34,18,24,6,2020
17,1696,27.05,62.159,422.464,963.526,0.000000,0.000000,17,34,20,24,6,2020
18,1699,27.05,62.125,422.386,963.535,0.000000,0.000000,17,34,23,24,6,2020
19,1700,27.05,62.137,422.156,963.561,0.000000,0.000000,17,34,24,24,6,2020
20,1703,27.05,62.069,422.271,963.548,0.000000,0.000000,17,34,27,24,6,2020
21,1704,27.05,62.125,422.307,963.544,0.000000,0.000000,17,34,28,24,6,2020
22,1706,27.05,62.112,422.114,963.566,0.000000,0.000000,17,34,30,24,6,2020
23,1709,27.04,62.112,422.647,963.505,0.000000,0.000000,17,34,33,24,6,2020
24,1710,27.04,62.112,422.224,963.554,0.000000,0.000000,17,34,34,24,6,2020
25,1711,27.04,62.068,422.032,963.576,0.000000,0.000000,17,34,35,24,6,2020
26,1713,27.04,62.034,422.375,963.536,0.000000,0.000000,17,34,37,24,6,2020
27,1715,27.03,62.033,421.990,963.581,0.000000,0.000000,17,34,39,24,6,2020
28,1718,27.03,62.089,422.333,963.541,0.000000,0.000000,17,34,42,24,6,2020
29,1720,27.04,62.068,422.032,963.576,0.000000,0.000000,17,34,44,24,6,2020
30,1722,27.04,62.102,422.074,963.571,0.000000,0.000000,17,34,46,24,6,2020
31,1724,27.04,62.112,422.382,963.535,0.000000,0.000000,17,34,48,24,6,2020
32,1725,27.04,62.112,422.647,963.505,0.000000,0.000000,17,34,49,24,6,2020
33,1726,27.05,62.125,421.849,963.597,0.000000,0.000000,17,34,50,24,6,2020
34,1730,27.04,62.034,422.382,963.535,0.000000,0.000000,17,34,54,24,6,2020
35,1732,27.05,62.014,422.192,963.557,0.000000,0.000000,17,34,56,24,6,2020
36,1737,27.04,62.034,422.074,963.571,0.000000,0.000000,17,35,1,24,6,2020
37,1738,27.04,62.034,422.189,963.558,0.000000,0.000000,17,35,2,24,6,2020
38,1739,27.04,62.034,422.418,963.531,0.000000,0.000000,17,35,3,24,6,2020
39,1740,27.04,61.979,422.267,963.549,0.000000,0.000000,17,35,4,24,6,2020
40,1745,27.04,61.945,422.340,963.540,0.000000,0.000000,17,35,9,24,6,2020
41,1749,27.03,62.044,422.297,963.545,0.000000,0.000000,17,35,13,24,6,2020
42,1750,27.03,62.078,421.875,963.594,0.000000,0.000000,17,35,14,24,6,2020
43,1752,27.02,62.055,422.064,963.572,0.000000,0.000000,17,35,16,24,6,2020
44,1754,27.02,62.099,422.444,963.528,0.000000,0.000000,17,35,18,24,6,2020
45,1755,27.03,62.123,422.103,963.568,0.000000,0.000000,17,35,19,24,6,2020
46,1757,27.02,62.099,422.064,963.572,0.000000,0.000000,17,35,21,24,6,2020
47,1759,27.03,62.212,421.724,963.611,0.000000,0.000000,17,35,23,24,6,2020
48,1763,27.03,62.123,421.911,963.590,0.000000,0.000000,17,35,27,24,6,2020
49,1766,27.04,62.180,422.146,963.563,0.000000,0.000000,17,35,30,24,6,2020
50,1768,27.03,62.167,422.598,963.510,0.000000,0.000000,17,35,32,24,6,2020
51,1770,27.04,62.191,422.189,963.558,0.000000,0.000000,17,35,34,24,6,2020
52,1772,27.04,62.213,421.881,963.593,0.000000,0.000000,17,35,36,24,6,2020
53,1773,27.04,62.112,421.689,963.615,0.000000,0.000000,17,35,37,24,6,2020
54,1774,27.04,62.135,422.340,963.540,0.000000,0.000000,17,35,38,24,6,2020
55,1776,27.04,62.068,422.453,963.527,0.000000,0.000000,17,35,40,24,6,2020
56,1778,27.03,62.044,421.724,963.611,0.000000,0.000000,17,35,42,24,6,2020
57,1779,27.04,62.057,422.453,963.527,0.000000,0.000000,17,35,43,24,6,2020
58,1780,27.04,62.157,422.375,963.576,0.000000,0.000000,17,35,44,24,6,2020
59,1785,27.03,62.290,421.953,963.585,0.000000,0.000000,17,35,49,24,6,2020
60,1787,27.04,62.191,422.340,963.540,0.000000,0.000000,17,35,51,24,6,2020
61,1790,27.04,62.157,422.153,963.562,0.000000,0.000000,17,35,54,24,6,2020
62,1791,27.04,62.169,421.810,963.601,0.000000,0.000000,17,35,55,24,6,2020
63,1792,27.04,62.146,422.267,963.549,0.000000,0.000000,17,35,56,24,6,2020
64,1793,27.05,62.157,421.999,963.580,0.000000,0.000000,17,35,57,24,6,2020
65,1797,27.04,61.900,421.581,963.628,0.000000,0.000000,17,36,1,24,6,2020
66,1799,27.05,61.957,422.192,963.557,0.000000,0.000000,17,36,3,24,6,2020
67,1803,27.08,61.918,422.065,963.572,0.000000,0.000000,17,36,7,24,6,2020
68,1808,27.08,62.689,422.141,963.563,0.000000,0.000000,17,36,12,24,6,2020
69,1810,27.09,62.589,421.918,963.589,0.000000,0.000000,17,36,14,24,6,2020
70,1814,27.10,62.647,421.886,963.593,0.000000,0.000000,17,36,18,24,6,2020
71,1816,27.10,62.569,422.114,963.566,0.000000,0.000000,17,36,20,24,6,2020
72,1821,27.10,62.815,422.422,963.531,0.000000,0.000000,17,36,25,24,6,2020
73,1822,27.11,62.738,421.857,963.596,0.000000,0.000000,17,36,26,24,6,2020
74,1824,27.12,62.480,422.089,963.569,0.000000,0.000000,17,36,28,24,6,2020
75,1827,27.10,62.155,422.079,963.570,0.000000,0.000000,17,36,31,24,6,2020
76,1828,27.10,62.054,422.190,963.558,0.000000,0.000000,17,36,32,24,6,2020
77,1829,27.10,62.031,422.383,963.535,0.000000,0.000000,17,36,33,24,6,2020
78,1831,27.09,61.953,421.997,963.580,0.000000,0.000000,17,36,35,24,6,2020
79,1832,27.10,62.054,421.846,963.597,0.000000,0.000000,17,36,36,24,6,2020
80,1833,27.09,62.109,421.997,963.580,0.000000,0.000000,17,36,37,24,6,2020
81,1840,27.10,62.256,422.193,963.557,0.000000,0.000000,17,36,44,24,6,2020
82,1841,27.10,62.334,422.422,963.531,0.000000,0.000000,17,36,45,24,6,2020
83,1846,27.11,62.347,421.663,963.618,0.000000,0.000000,17,36,50,24,6,2020
84,1847,27.11,62.302,421.820,963.600,0.000000,0.000000,17,36,51,24,6,2020
85,1850,27.11,62.324,421.820,963.600,0.000000,0.000000,17,36,54,24,6,2020
86,1851,27.12,62.425,421.631,963.622,0.000000,0.000000,17,36,55,24,6,2020
87,1854,27.11,62.146,421.706,963.613,0.000000,0.000000,17,36,58,24,6,2020
88,1856,27.10,62.055,421.964,963.584,0.000000,0.000000,17,37,0,24,6,2020
89,1857,27.11,62.067,421.585,963.627,0.000000,0.000000,17,37,1,24,6,2020
90,1859,27.10,62.223,421.735,963.610,0.000000,0.000000,17,37,3,24,6,2020
91,1860,27.10,62.210,421.810,963.601,0.000000,0.000000,17,37,4,24,6,2020
92,1861,27.10,62.232,422.154,963.562,0.000000,0.000000,17,37,5,24,6,2020
93,1862,27.09,62.255,421.767,963.606,0.000000,0.000000,17,37,6,24,6,2020
94,1864,27.09,62.389,421.654,963.619,0.000000,0.000000,17,37,8,24,6,2020
